country,construct,spec,n,country_mean_x,slope,se,t,region,hwk_mean,slope_p50
EST,ANXMAT,within-country z,5991,0.013806582244029504,-0.28409453132600926,0.009797879921557638,-28.99551062071444,OECD (other),1.7626099144226757,-13.370443705198229
EST,MATHMOT,raw WLE,6073,0.06609839464831677,0.031607818878635945,0.04081927468234182,0.7743356324826934,OECD (other),1.7626099144226757,-13.370443705198229
EST,MATHMOT,within-country z,6073,0.06609839464831677,0.007853089461493545,0.010141712627009834,0.77433563248271,OECD (other),1.7626099144226757,-13.370443705198229
EST,CURIOAGR,raw WLE,6182,-0.17863550562675876,0.1791020470307043,0.01060245951615421,16.8924999673726,OECD (other),1.7626099144226757,-13.370443705198229
EST,CURIOAGR,within-country z,6182,-0.17863550562675876,0.1677150438462787,0.009928373193441795,16.89249996737262,OECD (other),1.7626099144226757,-13.370443705198229
EST,TEACHSUP,raw WLE,6149,-0.19446292743439822,0.08285145916977081,0.009847287087639484,8.413632956204522,OECD (other),1.7626099144226757,-13.370443705198229
EST,TEACHSUP,within-country z,6149,-0.19446292743439822,0.0841920177526458,0.01000661880437265,8.41363295620454,OECD (other),1.7626099144226757,-13.370443705198229
EST,FAMSUP,raw WLE,5805,-0.07378413939756269,-0.01936471255712023,0.01089341425448428,-1.7776531861118507,OECD (other),1.7626099144226757,-13.370443705198229
EST,FAMSUP,within-country z,5805,-0.07378413939756269,-0.018483110463456357,0.01039747832021348,-1.7776531861118479,OECD (other),1.7626099144226757,-13.370443705198229
EST,BELONG,raw WLE,6254,-0.136952524935271,0.06190606956147993,0.012214152834395618,5.068388319749004,OECD (other),1.7626099144226757,-13.370443705198229
EST,BELONG,within-country z,6254,-0.136952524935271,0.05168604456275811,0.010197727818400004,5.068388319749007,OECD (other),1.7626099144226757,-13.370443705198229
EST,SDLEFF,raw WLE,5124,0.0934906273172156,0.13034027745699373,0.012074847607543548,10.794362106530102,OECD (other),1.7626099144226757,-13.370443705198229
EST,SDLEFF,within-country z,5124,0.0934906273172156,0.11834411180727727,0.010963511381157398,10.794362106530135,OECD (other),1.7626099144226757,-13.370443705198229
FIN,MATHEFF,raw WLE,8640,-0.35094092968078056,0.33879565878193746,0.006677770738357277,50.73484431501773,Nordic,1.2847515491380772,-11.846229041238985
FIN,MATHEFF,within-country z,8640,-0.35094092968078056,0.4046656456194182,0.00797608923576876,50.7348443150179,Nordic,1.2847515491380772,-11.846229041238985
FIN,MATHEF21,raw WLE,8453,0.09131673828169518,0.27647145718920624,0.008833719946046653,31.29728572762093,Nordic,1.2847515491380772,-11.846229041238985
FIN,MATHEF21,within-country z,8453,0.09131673828169518,0.27111454659437534,0.008662557799863982,31.29728572762104,Nordic,1.2847515491380772,-11.846229041238985
FIN,ANXMAT,raw WLE,8385,-0.28892662583441686,-0.23301895630547503,0.007511526998239651,-31.021516179078333,Nordic,1.2847515491380772,-11.846229041238985
FIN,ANXMAT,within-country z,8385,-0.28892662583441686,-0.2670610820742797,0.008608898434641722,-31.02151617907826,Nordic,1.2847515491380772,-11.846229041238985
FIN,MATHMOT,raw WLE,8876,0.10045963775395306,0.31198945940101297,0.028566031013986286,10.92169434557636,Nordic,1.2847515491380772,-11.846229041238985
FIN,MATHMOT,within-country z,8876,0.10045963775395306,0.09378773613481031,0.008587288122817473,10.921694345576322,Nordic,1.2847515491380772,-11.846229041238985
FIN,CURIOAGR,raw WLE,9165,-0.18488433961225215,0.1921542603770219,0.009153636258854202,20.992123233119887,Nordic,1.2847515491380772,-11.846229041238985
FIN,CURIOAGR,within-country z,9165,-0.18488433961225215,0.17554658494160008,0.008362497827977456,20.99212323311988,Nordic,1.2847515491380772,-11.846229041238985
FIN,GROSAGR,raw WLE,8961,-2.8428783156898354e-5,0.10431700805632763,0.00894116176586553,11.667052983492178,Nordic,1.2847515491380772,-11.846229041238985
FIN,GROSAGR,within-country z,8961,-2.8428783156898354e-5,0.09965679877621872,0.008541728482524626,11.66705298349214,Nordic,1.2847515491380772,-11.846229041238985
FIN,TEACHSUP,raw WLE,9008,-6.926402023322639e-4,0.11465247993945822,0.008335618251339758,13.754526236974742,Nordic,1.2847515491380772,-11.846229041238985
FIN,TEACHSUP,within-country z,9008,-6.926402023322639e-4,0.11654017723373332,0.008472860149879382,13.754526236974696,Nordic,1.2847515491380772,-11.846229041238985
FIN,FAMSUP,raw WLE,7868,0.019375431320246227,-0.06332477914286387,0.009465797134845804,-6.689851709345281,Nordic,1.2847515491380772,-11.846229041238985
FIN,FAMSUP,within-country z,7868,0.019375431320246227,-0.06135787030850933,0.009171783318125971,-6.689851709345256,Nordic,1.2847515491380772,-11.846229041238985
FIN,BELONG,raw WLE,9644,0.10040452872149011,0.01427879566793019,0.008478265237136478,1.6841647752875486,Nordic,1.2847515491380772,-11.846229041238985
FIN,BELONG,within-country z,9644,0.10040452872149011,0.014511944624492247,0.00861670119066261,1.6841647752875486,Nordic,1.2847515491380772,-11.846229041238985
FIN,SDLEFF,raw WLE,6044,0.16369146165880424,0.15699974778698522,0.010127251254211683,15.50270096455766,Nordic,1.2847515491380772,-11.846229041238985
FIN,SDLEFF,within-country z,6044,0.16369146165880424,0.15862235787616885,0.010231917537389912,15.502700964557643,Nordic,1.2847515491380772,-11.846229041238985
FRA,MATHEFF,raw WLE,5510,-0.042950995867593135,0.3104328030560422,0.008050678683698456,38.55983020221972,OECD (other),1.6591948075720755,4.381543678986986
FRA,MATHEFF,within-country z,5510,-0.042950995867593135,0.3717550611963348,0.009640993210984996,38.55983020221975,OECD (other),1.6591948075720755,4.381543678986986
FRA,MATHEF21,raw WLE,5291,0.32996334485509693,0.23330420869943996,0.0107224394973787,21.758500829636347,OECD (other),1.6591948075720755,4.381543678986986
FRA,MATHEF21,within-country z,5291,0.32996334485509693,0.2251461251992311,0.01034750174021958,21.75850082963633,OECD (other),1.6591948075720755,4.381543678986986
FRA,ANXMAT,raw WLE,5413,0.13689094158890663,-0.17430261476668654,0.008564799744475332,-20.35104380334395,OECD (other),1.6591948075720755,4.381543678986986
FRA,ANXMAT,within-country z,5413,0.13689094158890663,-0.2084117229929446,0.010240837030614597,-20.351043803343966,OECD (other),1.6591948075720755,4.381543678986986
FRA,MATHMOT,raw WLE,5785,0.055756918693506796,0.08362950697266064,0.0433753849924072,1.9280406845334022,OECD (other),1.6591948075720755,4.381543678986986
FRA,MATHMOT,within-country z,5785,0.055756918693506796,0.019188932923805815,0.00995255602111406,1.9280406845334053,OECD (other),1.6591948075720755,4.381543678986986
FRA,CURIOAGR,raw WLE,6046,0.08546229247733035,0.07991909791070212,0.009473658264401828,8.435927883424478,OECD (other),1.6591948075720755,4.381543678986986
FRA,CURIOAGR,within-country z,6046,0.08546229247733035,0.08209705170480329,0.009731834226097814,8.435927883424485,OECD (other),1.6591948075720755,4.381543678986986
FRA,GROSAGR,raw WLE,5839,-0.23808044735529796,0.06315924638669165,0.009494570986651598,6.652143259077965,OECD (other),1.6591948075720755,4.381543678986986
FRA,GROSAGR,within-country z,5839,-0.23808044735529796,0.06530350505481954,0.009816912010381332,6.652143259077949,OECD (other),1.6591948075720755,4.381543678986986
FRA,TEACHSUP,raw WLE,5878,-0.26034067524514415,0.04072324134668168,0.008530409937785099,4.773890310511311,OECD (other),1.6591948075720755,4.381543678986986
FRA,TEACHSUP,within-country z,5878,-0.26034067524514415,0.04711158715842581,0.009868594394532696,4.773890310511304,OECD (other),1.6591948075720755,4.381543678986986
FRA,FAMSUP,raw WLE,5111,-0.07941666958686155,-0.020507769676244743,0.01080802492848261,-1.8974576587254344,OECD (other),1.6591948075720755,4.381543678986986
FRA,FAMSUP,within-country z,5111,-0.07941666958686155,-0.020280968301149085,0.010688495844893973,-1.8974576587254375,OECD (other),1.6591948075720755,4.381543678986986
FRA,BELONG,raw WLE,6339,-0.026499907537060854,0.015986310683674683,0.01076969777437557,1.484378765178633,OECD (other),1.6591948075720755,4.381543678986986
FRA,BELONG,within-country z,6339,-0.026499907537060854,0.014502710482018448,0.009770222278997322,1.4843787651785956,OECD (other),1.6591948075720755,4.381543678986986
FRA,SDLEFF,raw WLE,3532,0.19078827244701754,0.08538380520379635,0.01287118253389396,6.633718772844169,OECD (other),1.6591948075720755,4.381543678986986
FRA,SDLEFF,within-country z,3532,0.19078827244701754,0.08382592939650699,0.012636340530391074,6.633718772844175,OECD (other),1.6591948075720755,4.381543678986986
GBR,MATHEFF,raw WLE,9995,-0.16457989274895957,0.43017317914411174,0.0074750831916942225,57.54761092452983,OECD (other),1.6697859106769315,11.409624901851204
GBR,MATHEFF,within-country z,9995,-0.16457989274895957,0.4864001394788017,0.008452134357353008,57.547610924529806,OECD (other),1.6697859106769315,11.409624901851204
GBR,MATHEF21,raw WLE,9701,0.12241099412866155,0.26839456457082167,0.010132369898219891,26.488824161263068,OECD (other),1.6697859106769315,11.409624901851204
GBR,MATHEF21,within-country z,9701,0.12241099412866155,0.24994663831644665,0.009435928027411862,26.48882416126306,OECD (other),1.6697859106769315,11.409624901851204
GBR,ANXMAT,raw WLE,9773,0.04154562816049809,-0.23402582600006183,0.008292064307144707,-28.222866747236598,OECD (other),1.6697859106769315,11.409624901851204
GBR,ANXMAT,within-country z,9773,0.04154562816049809,-0.2643481777520108,0.00936645380922876,-28.22286674723669,OECD (other),1.6697859106769315,11.409624901851204
GBR,MATHMOT,raw WLE,10268,0.034148670473074315,0.09790050682751092,0.050541173097184436,1.9370446079528136,OECD (other),1.6697859106769315,11.409624901851204
GBR,MATHMOT,within-country z,10268,0.034148670473074315,0.01777980448655628,0.009178830685446645,1.937044607952817,OECD (other),1.6697859106769315,11.409624901851204
GBR,CURIOAGR,raw WLE,10527,-0.07907345612410469,0.1882038920183047,0.009451132618955672,19.913369075028466,OECD (other),1.6697859106769315,11.409624901851204
GBR,CURIOAGR,within-country z,10527,-0.07907345612410469,0.17888160922452487,0.008982990700897713,19.913369075028474,OECD (other),1.6697859106769315,11.409624901851204
GBR,GROSAGR,raw WLE,10398,0.15607957932453861,0.16906914468895487,0.00939059221489133,18.00409823150982,OECD (other),1.6697859106769315,11.409624901851204
GBR,GROSAGR,within-country z,10398,0.15607957932453861,0.1614560957232362,0.008967741324620422,18.004098231509833,OECD (other),1.6697859106769315,11.409624901851204
GBR,TEACHSUP,raw WLE,10243,0.2581535740255537,0.07880178714245757,0.008563629285194305,9.201914809495351,OECD (other),1.6697859106769315,11.409624901851204
GBR,TEACHSUP,within-country z,10243,0.2581535740255537,0.08427429338413363,0.00915834314149179,9.201914809495367,OECD (other),1.6697859106769315,11.409624901851204
GBR,FAMSUP,raw WLE,9555,0.1449180197546954,-0.039565557913162394,0.010100142757647269,-3.9173266024587172,OECD (other),1.6697859106769315,11.409624901851204
GBR,FAMSUP,within-country z,9555,0.1449180197546954,-0.03748859551484015,0.009569943821204623,-3.9173266024587017,OECD (other),1.6697859106769315,11.409624901851204
GBR,BELONG,raw WLE,10796,-0.20972932815393244,-0.018414096856154197,0.010923384045947136,-1.6857502014667618,OECD (other),1.6697859106769315,11.409624901851204
GBR,BELONG,within-country z,10796,-0.20972932815393244,-0.015510128064979471,0.009200727398095012,-1.6857502014667671,OECD (other),1.6697859106769315,11.409624901851204
GBR,SDLEFF,raw WLE,7371,-0.18608037998619303,0.08533019562600784,0.011272671294106883,7.5696517178334375,OECD (other),1.6697859106769315,11.409624901851204
GBR,SDLEFF,within-country z,7371,-0.18608037998619303,0.08173128925375431,0.010797232461990625,7.569651717833439,OECD (other),1.6697859106769315,11.409624901851204
GEO,MATHEFF,raw WLE,4248,-0.5418450201983985,0.2503579688457353,0.009421405753084176,26.573313516804912,Non-OECD,2.1750121523352903,16.98206374490985
GEO,MATHEFF,within-country z,4248,-0.5418450201983985,0.3137369723257301,0.011806467873392013,26.573313516804845,Non-OECD,2.1750121523352903,16.98206374490985
GEO,MATHEF21,raw WLE,4138,-0.022266714667223304,0.1951989510866326,0.012199678741910617,16.000335354409675,Non-OECD,2.1750121523352903,16.98206374490985
GEO,MATHEF21,within-country z,4138,-0.022266714667223304,0.19818874606033085,0.012386537011282757,16.000335354409625,Non-OECD,2.1750121523352903,16.98206374490985
GEO,ANXMAT,raw WLE,4432,0.046648158074971316,-0.1706969451331403,0.010616180297989695,-16.07894179844175,Non-OECD,2.1750121523352903,16.98206374490985
GEO,ANXMAT,within-country z,4432,0.046648158074971316,-0.19138411518682144,0.01190278051789262,-16.078941798441722,Non-OECD,2.1750121523352903,16.98206374490985
GEO,MATHMOT,raw WLE,4736,0.06492032912627661,0.10904513380176499,0.0471135905799207,2.3145154606033964,Non-OECD,2.1750121523352903,16.98206374490985
GEO,MATHMOT,within-country z,4736,0.06492032912627661,0.026867110024760894,0.011608092701077311,2.3145154606033977,Non-OECD,2.1750121523352903,16.98206374490985
GEO,CURIOAGR,raw WLE,4970,0.06970414771624588,0.13532438635011496,0.011006553439229103,12.294892047477584,Non-OECD,2.1750121523352903,16.98206374490985
GEO,CURIOAGR,within-country z,4970,0.06970414771624588,0.1393024401595394,0.011330106813594873,12.294892047477603,Non-OECD,2.1750121523352903,16.98206374490985
GEO,GROSAGR,raw WLE,4817,0.62291785375487,0.08285778274610488,0.012906385749785225,6.41990595604844,Non-OECD,2.1750121523352903,16.98206374490985
GEO,GROSAGR,within-country z,4817,0.62291785375487,0.07393125639315314,0.011515940716156336,6.419905956048469,Non-OECD,2.1750121523352903,16.98206374490985
GEO,TEACHSUP,raw WLE,4848,0.25192715212807787,0.0350424976290193,0.010268752156171953,3.4125370927330527,Non-OECD,2.1750121523352903,16.98206374490985
GEO,TEACHSUP,within-country z,4848,0.25192715212807787,0.03927365842913211,0.011508639279779551,3.412537092733034,Non-OECD,2.1750121523352903,16.98206374490985
GEO,FAMSUP,raw WLE,3991,0.10818429261675618,0.07440676476091136,0.011969937844522513,6.216136267989075,Non-OECD,2.1750121523352903,16.98206374490985
GEO,FAMSUP,within-country z,3991,0.10818429261675618,0.08074540302868868,0.012989644941424343,6.216136267989075,Non-OECD,2.1750121523352903,16.98206374490985
GEO,BELONG,raw WLE,5512,-0.046837260922193945,0.06241859391369202,0.012058216227831457,5.176436774257227,Non-OECD,2.1750121523352903,16.98206374490985
GEO,BELONG,within-country z,5512,-0.046837260922193945,0.05587956383438664,0.010794986256237024,5.1764367742572235,Non-OECD,2.1750121523352903,16.98206374490985
GEO,SDLEFF,raw WLE,2978,-0.1388467995932466,0.08766192449577108,0.014111425588914522,6.212123923513118,Non-OECD,2.1750121523352903,16.98206374490985
GEO,SDLEFF,within-country z,2978,-0.1388467995932466,0.09486513827460537,0.015270966813063277,6.212123923513125,Non-OECD,2.1750121523352903,16.98206374490985
GRC,MATHEFF,raw WLE,5780,-0.5795650065566945,0.28759784503232183,0.008059260778971154,35.68538764532156,OECD (other),2.0976177773775357,15.82287255609333
GRC,MATHEFF,within-country z,5780,-0.5795650065566945,0.3370784971118877,0.009445840982929034,35.68538764532155,OECD (other),2.0976177773775357,15.82287255609333
GRC,MATHEF21,raw WLE,5702,-0.2622416223530384,0.15446366860564018,0.009973331048750818,15.48767085446212,OECD (other),2.0976177773775357,15.82287255609333
GRC,MATHEF21,within-country z,5702,-0.2622416223530384,0.15772944802080963,0.010184194221519545,15.487670854462104,OECD (other),2.0976177773775357,15.82287255609333
GRC,ANXMAT,raw WLE,5741,0.26108416198704165,-0.1895676689417361,0.008554380368805873,-22.16030393422853,OECD (other),2.0976177773775357,15.82287255609333
GRC,ANXMAT,within-country z,5741,0.26108416198704165,-0.21912945815441928,0.009888377831134101,-22.160303934228537,OECD (other),2.0976177773775357,15.82287255609333
GRC,MATHMOT,raw WLE,5833,0.06728084263717035,-0.019719653373807395,0.03977456481219819,-0.4957855219011651,OECD (other),2.0976177773775357,15.82287255609333
GRC,MATHMOT,within-country z,5833,0.06728084263717035,-0.004939925920352904,0.00996383658282313,-0.49578552190116676,OECD (other),2.0976177773775357,15.82287255609333
GRC,CURIOAGR,raw WLE,6011,0.21264493723944564,0.12670284720920302,0.010308035833405805,12.29165762099801,OECD (other),2.0976177773775357,15.82287255609333
GRC,CURIOAGR,within-country z,6011,0.21264493723944564,0.12031241109021502,0.009788135563154929,12.29165762099802,OECD (other),2.0976177773775357,15.82287255609333
GRC,GROSAGR,raw WLE,5999,-0.09594931044932725,0.06045743460375439,0.010562648745085411,5.7237001875958455,OECD (other),2.0976177773775357,15.82287255609333
GRC,GROSAGR,within-country z,5999,-0.09594931044932725,0.0563115477780388,0.009838311919285163,5.723700187595832,OECD (other),2.0976177773775357,15.82287255609333
GRC,TEACHSUP,raw WLE,5979,-0.3953549742357241,-0.027422784233591138,0.009119731329553151,-3.0069728199914856,OECD (other),2.0976177773775357,15.82287255609333
GRC,TEACHSUP,within-country z,5979,-0.3953549742357241,-0.029737220316482862,0.009889421054549903,-3.006972819991462,OECD (other),2.0976177773775357,15.82287255609333
GRC,FAMSUP,raw WLE,5559,0.09742242363376365,0.021621680684657647,0.010227153654577173,2.1141445034397077,OECD (other),2.0976177773775357,15.82287255609333
GRC,FAMSUP,within-country z,5559,0.09742242363376365,0.02192925746658343,0.01037263887634202,2.1141445034397,OECD (other),2.0976177773775357,15.82287255609333
GRC,BELONG,raw WLE,6184,-0.0595227797685924,-0.009910466340544481,0.011175698028567901,-0.8867872338005941,OECD (other),2.0976177773775357,15.82287255609333
GRC,BELONG,within-country z,6184,-0.0595227797685924,-0.008740063929361592,0.009855874776076126,-0.8867872338005935,OECD (other),2.0976177773775357,15.82287255609333
GRC,SDLEFF,raw WLE,4440,-0.06590048624129932,0.08718728765346835,0.010797753301761847,8.074576739889231,OECD (other),2.0976177773775357,15.82287255609333
GRC,SDLEFF,within-country z,4440,-0.06590048624129932,0.09368641115929181,0.011602640507021422,8.074576739889235,OECD (other),2.0976177773775357,15.82287255609333
GTM,MATHEFF,raw WLE,3800,-0.7107310482700083,0.08048412306743936,0.009088302842144493,8.855792381193163,Non-OECD,2.4304444134531966,14.1025621320112
GTM,MATHEFF,within-country z,3800,-0.7107310482700083,0.08341754100374722,0.009419545695413896,8.855792381193162,Non-OECD,2.4304444134531966,14.1025621320112
GTM,ANXMAT,raw WLE,3693,0.6765748693661058,-0.09774343571054017,0.00890826562717357,-10.972218364524945,Non-OECD,2.4304444134531966,14.1025621320112
GTM,ANXMAT,within-country z,3693,0.6765748693661058,-0.10423827691993524,0.009500200730324091,-10.97221836452494,Non-OECD,2.4304444134531966,14.1025621320112
GTM,CURIOAGR,raw WLE,4729,0.3623042824035214,0.05486768985953826,0.007181943684327542,7.639671413641224,Non-OECD,2.4304444134531966,14.1025621320112
GTM,CURIOAGR,within-country z,4729,0.3623042824035214,0.06308683611061273,0.008257794438379401,7.639671413641241,Non-OECD,2.4304444134531966,14.1025621320112
GTM,TEACHSUP,raw WLE,4402,0.9184664965655982,0.011074180587826334,0.009260662316903286,1.1958302990503036,Non-OECD,2.4304444134531966,14.1025621320112
GTM,TEACHSUP,within-country z,4402,0.9184664965655982,0.010365448792333037,0.008667993109528165,1.1958302990503036,Non-OECD,2.4304444134531966,14.1025621320112
GTM,FAMSUP,raw WLE,3581,-0.06502187479902913,-0.02971740712044612,0.008343035521879842,-3.561941818719505,Non-OECD,2.4304444134531966,14.1025621320112
GTM,FAMSUP,within-country z,3581,-0.06502187479902913,-0.03476039754773197,0.009758833612905034,-3.5619418187195024,Non-OECD,2.4304444134531966,14.1025621320112
GTM,BELONG,raw WLE,4788,-0.17923446588870204,0.07130695686192315,0.007819526537778957,9.11908879871607,Non-OECD,2.4304444134531966,14.1025621320112
GTM,BELONG,within-country z,4788,-0.17923446588870204,0.07551768229021377,0.00828127502178139,9.11908879871606,Non-OECD,2.4304444134531966,14.1025621320112
GTM,SDLEFF,raw WLE,1895,0.1731263000355449,0.06765935241366253,0.012827110709283296,5.274714933636285,Non-OECD,2.4304444134531966,14.1025621320112
GTM,SDLEFF,within-country z,1895,0.1731263000355449,0.0709032197272301,0.013442095093156211,5.274714933636285,Non-OECD,2.4304444134531966,14.1025621320112
HKG,MATHEFF,raw WLE,5461,-0.4550033734576563,0.3271794028390387,0.010307623247017754,31.74149801543238,East Asia,2.168914664953165,13.009548855442176
HKG,MATHEFF,within-country z,5461,-0.4550033734576563,0.4102643427563266,0.01292517267322607,31.741498015432416,East Asia,2.168914664953165,13.009548855442176
HKG,MATHEF21,raw WLE,5442,-0.04854179721095655,0.24278048873098845,0.012877564203868192,18.852982201250565,East Asia,2.168914664953165,13.009548855442176
HKG,MATHEF21,within-country z,5442,-0.04854179721095655,0.25765553950817016,0.013666566740357882,18.85298220125057,East Asia,2.168914664953165,13.009548855442176
HKG,ANXMAT,raw WLE,5457,0.23444597730196637,-0.2287506188331229,0.0117084108066076,-19.53729012514903,East Asia,2.168914664953165,13.009548855442176
HKG,ANXMAT,within-country z,5457,0.23444597730196637,-0.2639386237350556,0.013509479669102374,-19.537290125149045,East Asia,2.168914664953165,13.009548855442176
HKG,MATHMOT,raw WLE,5472,0.06391463504808458,0.1376439072852771,0.05589281653668351,2.4626403859060995,East Asia,2.168914664953165,13.009548855442176
HKG,MATHMOT,within-country z,5472,0.06391463504808458,0.033667810713305685,0.013671427994923399,2.462640385906105,East Asia,2.168914664953165,13.009548855442176
HKG,CURIOAGR,raw WLE,5403,-0.10072570899917087,0.15190383176473796,0.014748608245481167,10.299536690947082,East Asia,2.168914664953165,13.009548855442176
HKG,CURIOAGR,within-country z,5403,-0.10072570899917087,0.14003414193598082,0.013596159335891811,10.299536690947111,East Asia,2.168914664953165,13.009548855442176
HKG,GROSAGR,raw WLE,5482,-0.08065978814180716,0.020462183818055913,0.012754326780714776,1.604332723307343,East Asia,2.168914664953165,13.009548855442176
HKG,GROSAGR,within-country z,5482,-0.08065978814180716,0.02182523148799232,0.013603930887228596,1.6043327233073421,East Asia,2.168914664953165,13.009548855442176
HKG,TEACHSUP,raw WLE,5480,0.11929064789275144,0.10856566458683484,0.01230081457745174,8.825892293819578,East Asia,2.168914664953165,13.009548855442176
HKG,TEACHSUP,within-country z,5480,0.11929064789275144,0.1195463519884572,0.013544959309346094,8.82589229381956,East Asia,2.168914664953165,13.009548855442176
HKG,FAMSUP,raw WLE,5425,-0.2604355172974164,-0.027789015896667643,0.014410359830240013,-1.9284054127748176,East Asia,2.168914664953165,13.009548855442176
HKG,FAMSUP,within-country z,5425,-0.2604355172974164,-0.02684720680835028,0.013921972335536726,-1.9284054127748167,East Asia,2.168914664953165,13.009548855442176
HKG,BELONG,raw WLE,5548,-0.38837235116521185,0.03635756952171622,0.01925595518190486,1.888120800981196,East Asia,2.168914664953165,13.009548855442176
HKG,BELONG,within-country z,5548,-0.38837235116521185,0.025746341145831853,0.01363596075656411,1.8881208009811863,East Asia,2.168914664953165,13.009548855442176
HKG,SDLEFF,raw WLE,4475,-0.17407232666120284,0.11832566642503332,0.016233246537420906,7.289094399710422,East Asia,2.168914664953165,13.009548855442176
HKG,SDLEFF,within-country z,4475,-0.17407232666120284,0.10935573073063735,0.015002649812709507,7.289094399710414,East Asia,2.168914664953165,13.009548855442176
HRV,MATHEFF,raw WLE,5664,-0.2078973270154308,0.33463056624896814,0.00874276912553022,38.27512329838332,Non-OECD,1.849605300005941,11.38963578630387
HRV,MATHEFF,within-country z,5664,-0.2078973270154308,0.3778128911140309,0.00987097776717,38.27512329838318,Non-OECD,1.849605300005941,11.38963578630387
HRV,MATHEF21,raw WLE,5600,0.19856206692127884,0.22451178275492453,0.010882755969981563,20.63004843388994,Non-OECD,1.849605300005941,11.38963578630387
HRV,MATHEF21,within-country z,5600,0.19856206692127884,0.21958686429882684,0.010644030478285304,20.630048433889968,Non-OECD,1.849605300005941,11.38963578630387
HRV,ANXMAT,raw WLE,5561,0.10810590145982511,-0.1501433986812474,0.009357200093053323,-16.04576125209849,Non-OECD,1.849605300005941,11.38963578630387
HRV,ANXMAT,within-country z,5561,0.10810590145982511,-0.17341539230712952,0.010807551575931012,-16.045761252098465,Non-OECD,1.849605300005941,11.38963578630387
HRV,MATHMOT,raw WLE,5698,0.04242162886970251,0.1923840749617996,0.05347898656897558,3.597376975602715,Non-OECD,1.849605300005941,11.38963578630387
HRV,MATHMOT,within-country z,5698,0.04242162886970251,0.038774834567969055,0.01077864089055412,3.5973769756026885,Non-OECD,1.849605300005941,11.38963578630387
HRV,CURIOAGR,raw WLE,5791,-0.0363428226024092,0.127225064510915,0.010601926616847442,12.000183467478694,Non-OECD,1.849605300005941,11.38963578630387
HRV,CURIOAGR,within-country z,5791,-0.0363428226024092,0.12685426502131394,0.010571027131801584,12.000183467478681,Non-OECD,1.849605300005941,11.38963578630387
HRV,GROSAGR,raw WLE,5779,-0.10777600589565944,0.06008179126979325,0.0110501709769054,5.437182048618324,Non-OECD,1.849605300005941,11.38963578630387
HRV,GROSAGR,within-country z,5779,-0.10777600589565944,0.05780365711646066,0.010631179276248353,5.437182048618321,Non-OECD,1.849605300005941,11.38963578630387
HRV,TEACHSUP,raw WLE,5765,-0.20923193115177902,0.02409919129147515,0.009136979048006588,2.6375447688842915,Non-OECD,1.849605300005941,11.38963578630387
HRV,TEACHSUP,within-country z,5765,-0.20923193115177902,0.02826974344997408,0.01071820421153743,2.6375447688842866,Non-OECD,1.849605300005941,11.38963578630387
HRV,FAMSUP,raw WLE,5348,0.2637349902916464,0.0026267472764669466,0.011062837605591451,0.2374388353255153,Non-OECD,1.849605300005941,11.38963578630387
HRV,FAMSUP,within-country z,5348,0.2637349902916464,0.002646537048799772,0.011146184427545502,0.23743883532551283,Non-OECD,1.849605300005941,11.38963578630387
HRV,BELONG,raw WLE,5964,0.13358561703176777,0.023277448092876338,0.0110991604290751,2.0972260236818707,Non-OECD,1.849605300005941,11.38963578630387
HRV,BELONG,within-country z,5964,0.13358561703176777,0.02231876537279663,0.010642041020268273,2.0972260236818747,Non-OECD,1.849605300005941,11.38963578630387
HRV,SDLEFF,raw WLE,4046,0.34563078664538865,0.09248284829951482,0.013430250397003053,6.886159644510595,Non-OECD,1.849605300005941,11.38963578630387
HRV,SDLEFF,within-country z,4046,0.34563078664538865,0.08716429784073004,0.012657896758204605,6.886159644510595,Non-OECD,1.849605300005941,11.38963578630387
HUN,MATHEFF,raw WLE,5530,-0.2939738096721991,0.3439263722012484,0.008731204924634322,39.390482203766695,OECD (other),1.6666886211272955,0.6740516506251879
HUN,MATHEFF,within-country z,5530,-0.2939738096721991,0.3957624981159459,0.010047160531538283,39.390482203766695,OECD (other),1.6666886211272955,0.6740516506251879
HUN,MATHEF21,raw WLE,5480,-0.13235072651328622,0.13316886928038557,0.012078941270138746,11.02487927560359,OECD (other),1.6666886211272955,0.6740516506251879
HUN,MATHEF21,within-country z,5480,-0.13235072651328622,0.1201939359918168,0.010902063685884304,11.024879275603631,OECD (other),1.6666886211272955,0.6740516506251879
HUN,ANXMAT,raw WLE,5436,-0.20483379477456623,-0.23193763527878022,0.00938318491987313,-24.71843380039837,OECD (other),1.6666886211272955,0.6740516506251879
HUN,ANXMAT,within-country z,5436,-0.20483379477456623,-0.2607663087303978,0.01054946728567389,-24.71843380039832,OECD (other),1.6666886211272955,0.6740516506251879
HUN,MATHMOT,raw WLE,5576,0.07992436473796384,0.37905978891401826,0.03926412789691737,9.654099281389573,OECD (other),1.6666886211272955,0.6740516506251879
HUN,MATHMOT,within-country z,5576,0.07992436473796384,0.10279194365602311,0.010647491874687656,9.654099281389543,OECD (other),1.6666886211272955,0.6740516506251879
HUN,CURIOAGR,raw WLE,5835,0.007701420342269715,0.09658233572647877,0.010517909187001793,9.182655412716134,OECD (other),1.6666886211272955,0.6740516506251879
HUN,CURIOAGR,within-country z,5835,0.007701420342269715,0.09536351657879805,0.010385178610398334,9.18265541271613,OECD (other),1.6666886211272955,0.6740516506251879
